"MTU (CET)","Generation - Sum [MW] (D) / BZN|DE-AT-LU","Generation - Solar  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] (D) / BZN|DE-AT-LU"
"30.07.2017 15:45 - 30.07.2017 16:00 (CEST)","37021","17145","3247","16629"
"30.07.2017 16:00 - 30.07.2017 16:15 (CEST)","35770","16264","3215","16291"
"30.07.2017 16:15 - 30.07.2017 16:30 (CEST)","34392","15346","3164","15882"
"30.07.2017 16:30 - 30.07.2017 16:45 (CEST)","32970","14392","3113","15465"
"30.07.2017 16:45 - 30.07.2017 17:00 (CEST)","31498","13396","3063","15039"
"30.07.2017 17:00 - 30.07.2017 17:15 (CEST)","29950","12333","3010","14607"
"30.07.2017 17:15 - 30.07.2017 17:30 (CEST)","28188","11210","2948","14030"
"30.07.2017 17:30 - 30.07.2017 17:45 (CEST)","26383","10060","2886","13437"
"30.07.2017 17:45 - 30.07.2017 18:00 (CEST)","24584","8901","2823","12860"
"30.07.2017 18:00 - 30.07.2017 18:15 (CEST)","22840","7780","2794","12266"
"30.07.2017 18:15 - 30.07.2017 18:30 (CEST)","21090","6719","2734","11637"
"30.07.2017 18:30 - 30.07.2017 18:45 (CEST)","19379","5689","2673","11017"
"30.07.2017 18:45 - 30.07.2017 19:00 (CEST)","17754","4705","2612","10437"
"30.07.2017 19:00 - 30.07.2017 19:15 (CEST)","16251","3782","2548","9921"
"30.07.2017 19:15 - 30.07.2017 19:30 (CEST)","14888","2971","2480","9437"
"30.07.2017 19:30 - 30.07.2017 19:45 (CEST)","13608","2259","2408","8941"
"30.07.2017 19:45 - 30.07.2017 20:00 (CEST)","12434","1656","2342","8436"
"30.07.2017 20:00 - 30.07.2017 20:15 (CEST)","11367","1127","2282","7958"
"30.07.2017 20:15 - 30.07.2017 20:30 (CEST)","10593","725","2241","7627"
"30.07.2017 20:30 - 30.07.2017 20:45 (CEST)","9901","401","2202","7298"
"30.07.2017 20:45 - 30.07.2017 21:00 (CEST)","9269","153","2158","6958"
"30.07.2017 21:00 - 30.07.2017 21:15 (CEST)","8751","34","2119","6598"
"30.07.2017 21:15 - 30.07.2017 21:30 (CEST)","8538","9","2078","6451"
"30.07.2017 21:30 - 30.07.2017 21:45 (CEST)","8352","4","2036","6312"
"30.07.2017 21:45 - 30.07.2017 22:00 (CEST)","8179","1","1994","6184"
"30.07.2017 22:00 - 30.07.2017 22:15 (CEST)","8032","0","1957","6075"
"30.07.2017 22:15 - 30.07.2017 22:30 (CEST)","7940","0","1931","6009"
"30.07.2017 22:30 - 30.07.2017 22:45 (CEST)","7851","0","1906","5945"
"30.07.2017 22:45 - 30.07.2017 23:00 (CEST)","7750","0","1884","5866"
"30.07.2017 23:00 - 30.07.2017 23:15 (CEST)","7684","0","1862","5822"
"30.07.2017 23:15 - 30.07.2017 23:30 (CEST)","7629","0","1857","5772"
"30.07.2017 23:30 - 30.07.2017 23:45 (CEST)","7572","0","1852","5720"
"30.07.2017 23:45 - 31.07.2017 00:00 (CEST)","7504","0","1848","5656"
"31.07.2017 00:00 - 31.07.2017 00:15 (CEST)","6643","0","1497","5146"
"31.07.2017 00:15 - 31.07.2017 00:30 (CEST)","6457","0","1374","5083"
"31.07.2017 00:30 - 31.07.2017 00:45 (CEST)","6408","0","1381","5027"
"31.07.2017 00:45 - 31.07.2017 01:00 (CEST)","6338","0","1369","4969"
"31.07.2017 01:00 - 31.07.2017 01:15 (CEST)","6303","0","1371","4932"
"31.07.2017 01:15 - 31.07.2017 01:30 (CEST)","6171","0","1282","4889"
"31.07.2017 01:30 - 31.07.2017 01:45 (CEST)","6118","0","1268","4850"
"31.07.2017 01:45 - 31.07.2017 02:00 (CEST)","6104","0","1293","4811"
"31.07.2017 02:00 - 31.07.2017 02:15 (CEST)","5673","0","1322","4351"
"31.07.2017 02:15 - 31.07.2017 02:30 (CEST)","5836","0","1277","4559"
"31.07.2017 02:30 - 31.07.2017 02:45 (CEST)","5903","0","1323","4580"
"31.07.2017 02:45 - 31.07.2017 03:00 (CEST)","6135","0","1342","4793"
"31.07.2017 03:00 - 31.07.2017 03:15 (CEST)","6214","0","1376","4838"
"31.07.2017 03:15 - 31.07.2017 03:30 (CEST)","6272","0","1416","4856"
"31.07.2017 03:30 - 31.07.2017 03:45 (CEST)","6441","0","1458","4983"
"31.07.2017 03:45 - 31.07.2017 04:00 (CEST)","6454","0","1517","4937"
"31.07.2017 04:00 - 31.07.2017 04:15 (CEST)","6491","0","1584","4907"
"31.07.2017 04:15 - 31.07.2017 04:30 (CEST)","6511","0","1635","4876"
"31.07.2017 04:30 - 31.07.2017 04:45 (CEST)","6509","0","1685","4824"
"31.07.2017 04:45 - 31.07.2017 05:00 (CEST)","6499","0","1730","4769"
"31.07.2017 05:00 - 31.07.2017 05:15 (CEST)","6512","2","1777","4733"
"31.07.2017 05:15 - 31.07.2017 05:30 (CEST)","6481","6","1811","4664"
"31.07.2017 05:30 - 31.07.2017 05:45 (CEST)","6445","31","1841","4573"
"31.07.2017 05:45 - 31.07.2017 06:00 (CEST)","6501","108","1871","4522"
"31.07.2017 06:00 - 31.07.2017 06:15 (CEST)","6624","281","1905","4438"
"31.07.2017 06:15 - 31.07.2017 06:30 (CEST)","6889","582","1951","4356"
"31.07.2017 06:30 - 31.07.2017 06:45 (CEST)","7203","1015","1993","4195"
"31.07.2017 06:45 - 31.07.2017 07:00 (CEST)","7736","1626","2030","4080"
"31.07.2017 07:00 - 31.07.2017 07:15 (CEST)","8452","2421","2067","3964"
"31.07.2017 07:15 - 31.07.2017 07:30 (CEST)","9307","3371","2106","3830"
"31.07.2017 07:30 - 31.07.2017 07:45 (CEST)","10254","4443","2144","3667"
"31.07.2017 07:45 - 31.07.2017 08:00 (CEST)","11256","5615","2185","3456"
"31.07.2017 08:00 - 31.07.2017 08:15 (CEST)","12442","6910","2215","3317"
"31.07.2017 08:15 - 31.07.2017 08:30 (CEST)","13674","8299","2240","3135"
"31.07.2017 08:30 - 31.07.2017 08:45 (CEST)","14956","9726","2263","2967"
"31.07.2017 08:45 - 31.07.2017 09:00 (CEST)","16288","11143","2287","2858"
"31.07.2017 09:00 - 31.07.2017 09:15 (CEST)","17610","12533","2291","2786"
"31.07.2017 09:15 - 31.07.2017 09:30 (CEST)","19092","13856","2316","2920"
"31.07.2017 09:30 - 31.07.2017 09:45 (CEST)","20474","15086","2338","3050"
"31.07.2017 09:45 - 31.07.2017 10:00 (CEST)","21781","16256","2361","3164"
"31.07.2017 10:00 - 31.07.2017 10:15 (CEST)","23653","17334","2524","3795"
"31.07.2017 10:15 - 31.07.2017 10:30 (CEST)","24770","18322","2507","3941"
"31.07.2017 10:30 - 31.07.2017 10:45 (CEST)","25820","19232","2486","4102"
"31.07.2017 10:45 - 31.07.2017 11:00 (CEST)","26739","20063","2468","4208"
"31.07.2017 11:00 - 31.07.2017 11:15 (CEST)","27526","20754","2460","4312"
"31.07.2017 11:15 - 31.07.2017 11:30 (CEST)","28212","21296","2457","4459"
"31.07.2017 11:30 - 31.07.2017 11:45 (CEST)","28825","21755","2456","4614"
"31.07.2017 11:45 - 31.07.2017 12:00 (CEST)","29360","22139","2453","4768"
"31.07.2017 12:00 - 31.07.2017 12:15 (CEST)","29800","22427","2457","4916"
"31.07.2017 12:15 - 31.07.2017 12:30 (CEST)","30157","22620","2446","5091"
"31.07.2017 12:30 - 31.07.2017 12:45 (CEST)","30452","22757","2432","5263"
"31.07.2017 12:45 - 31.07.2017 13:00 (CEST)","30668","22813","2419","5436"
"31.07.2017 13:00 - 31.07.2017 13:15 (CEST)","30771","22777","2398","5596"
"31.07.2017 13:15 - 31.07.2017 13:30 (CEST)","30744","22672","2355","5717"
"31.07.2017 13:30 - 31.07.2017 13:45 (CEST)","30707","22537","2317","5853"
"31.07.2017 13:45 - 31.07.2017 14:00 (CEST)","30626","22354","2276","5996"
"31.07.2017 14:00 - 31.07.2017 14:15 (CEST)","30401","22057","2234","6110"
"31.07.2017 14:15 - 31.07.2017 14:30 (CEST)","29954","21670","2205","6079"
"31.07.2017 14:30 - 31.07.2017 14:45 (CEST)","29454","21230","2171","6053"
"31.07.2017 14:45 - 31.07.2017 15:00 (CEST)","28890","20724","2139","6027"
"31.07.2017 15:00 - 31.07.2017 15:15 (CEST)","28190","20147","2107","5936"
"31.07.2017 15:15 - 31.07.2017 15:30 (CEST)","27269","19497","2051","5721"
"31.07.2017 15:30 - 31.07.2017 15:45 (CEST)","26293","18793","1996","5504"
"31.07.2017 15:45 - 31.07.2017 16:00 (CEST)","25282","18053","1938","5291"
"31.07.2017 16:00 - 31.07.2017 16:15 (CEST)","24184","17250","1886","5048"
"31.07.2017 16:15 - 31.07.2017 16:30 (CEST)","22975","16378","1847","4750"
"31.07.2017 16:30 - 31.07.2017 16:45 (CEST)","21685","15435","1803","4447"
"31.07.2017 16:45 - 31.07.2017 17:00 (CEST)","20363","14455","1762","4146"
"31.07.2017 17:00 - 31.07.2017 17:15 (CEST)","18946","13385","1736","3825"
"31.07.2017 17:15 - 31.07.2017 17:30 (CEST)","17393","12233","1657","3503"
"31.07.2017 17:30 - 31.07.2017 17:45 (CEST)","15805","11051","1576","3178"
"31.07.2017 17:45 - 31.07.2017 18:00 (CEST)","14172","9834","1496","2842"
"31.07.2017 18:00 - 31.07.2017 18:15 (CEST)","12593","8609","1430","2554"
"31.07.2017 18:15 - 31.07.2017 18:30 (CEST)","11090","7391","1362","2337"
"31.07.2017 18:30 - 31.07.2017 18:45 (CEST)","9615","6195","1296","2124"
"31.07.2017 18:45 - 31.07.2017 19:00 (CEST)","8184","5050","1229","1905"
"31.07.2017 19:00 - 31.07.2017 19:15 (CEST)","6886","4001","1158","1727"
"31.07.2017 19:15 - 31.07.2017 19:30 (CEST)","5823","3100","1097","1626"
"31.07.2017 19:30 - 31.07.2017 19:45 (CEST)","4883","2328","1034","1521"
"31.07.2017 19:45 - 31.07.2017 20:00 (CEST)","4096","1701","974","1421"
"31.07.2017 20:00 - 31.07.2017 20:15 (CEST)","3441","1151","916","1374"
"31.07.2017 20:15 - 31.07.2017 20:30 (CEST)","3032","734","868","1430"
"31.07.2017 20:30 - 31.07.2017 20:45 (CEST)","2724","401","819","1504"
"31.07.2017 20:45 - 31.07.2017 21:00 (CEST)","2495","146","771","1578"
"31.07.2017 21:00 - 31.07.2017 21:15 (CEST)","2430","30","725","1675"
"31.07.2017 21:15 - 31.07.2017 21:30 (CEST)","2518","8","684","1826"
"31.07.2017 21:30 - 31.07.2017 21:45 (CEST)","2633","5","642","1986"
"31.07.2017 21:45 - 31.07.2017 22:00 (CEST)","2746","2","607","2137"
"31.07.2017 22:00 - 31.07.2017 22:15 (CEST)","2879","0","567","2312"
"31.07.2017 22:15 - 31.07.2017 22:30 (CEST)","3005","0","544","2461"
"31.07.2017 22:30 - 31.07.2017 22:45 (CEST)","3144","0","521","2623"
"31.07.2017 22:45 - 31.07.2017 23:00 (CEST)","3283","0","495","2788"
"31.07.2017 23:00 - 31.07.2017 23:15 (CEST)","3420","0","474","2946"
"31.07.2017 23:15 - 31.07.2017 23:30 (CEST)","3548","0","464","3084"
"31.07.2017 23:30 - 31.07.2017 23:45 (CEST)","3687","0","455","3232"
"31.07.2017 23:45 - 01.08.2017 00:00 (CEST)","3818","0","448","3370"
"01.08.2017 00:00 - 01.08.2017 00:15 (CEST)","3116","0","186","2930"
"01.08.2017 00:15 - 01.08.2017 00:30 (CEST)","3156","0","169","2987"
"01.08.2017 00:30 - 01.08.2017 00:45 (CEST)","3217","0","170","3047"
"01.08.2017 00:45 - 01.08.2017 01:00 (CEST)","3266","0","167","3099"
"01.08.2017 01:00 - 01.08.2017 01:15 (CEST)","3302","0","163","3139"
"01.08.2017 01:15 - 01.08.2017 01:30 (CEST)","3296","0","142","3154"
"01.08.2017 01:30 - 01.08.2017 01:45 (CEST)","3321","0","154","3167"
"01.08.2017 01:45 - 01.08.2017 02:00 (CEST)","3355","0","167","3188"
"01.08.2017 02:00 - 01.08.2017 02:15 (CEST)","3821","0","180","3641"
"01.08.2017 02:15 - 01.08.2017 02:30 (CEST)","3919","0","163","3756"
"01.08.2017 02:30 - 01.08.2017 02:45 (CEST)","3893","0","189","3704"
"01.08.2017 02:45 - 01.08.2017 03:00 (CEST)","3954","0","204","3750"
"01.08.2017 03:00 - 01.08.2017 03:15 (CEST)","3936","0","227","3709"
"01.08.2017 03:15 - 01.08.2017 03:30 (CEST)","3935","0","265","3670"
"01.08.2017 03:30 - 01.08.2017 03:45 (CEST)","3909","0","280","3629"
"01.08.2017 03:45 - 01.08.2017 04:00 (CEST)","4058","0","271","3787"
"01.08.2017 04:00 - 01.08.2017 04:15 (CEST)","4017","0","282","3735"
"01.08.2017 04:15 - 01.08.2017 04:30 (CEST)","4009","0","293","3716"
"01.08.2017 04:30 - 01.08.2017 04:45 (CEST)","3965","0","303","3662"
"01.08.2017 04:45 - 01.08.2017 05:00 (CEST)","3922","0","313","3609"
"01.08.2017 05:00 - 01.08.2017 05:15 (CEST)","3884","2","313","3569"
"01.08.2017 05:15 - 01.08.2017 05:30 (CEST)","3815","5","316","3494"
"01.08.2017 05:30 - 01.08.2017 05:45 (CEST)","3779","23","316","3440"
"01.08.2017 05:45 - 01.08.2017 06:00 (CEST)","3768","82","317","3369"
"01.08.2017 06:00 - 01.08.2017 06:15 (CEST)","3875","228","318","3329"
"01.08.2017 06:15 - 01.08.2017 06:30 (CEST)","4134","499","314","3321"
"01.08.2017 06:30 - 01.08.2017 06:45 (CEST)","4443","855","308","3280"
"01.08.2017 06:45 - 01.08.2017 07:00 (CEST)","4942","1388","304","3250"
"01.08.2017 07:00 - 01.08.2017 07:15 (CEST)","5537","2093","297","3147"
"01.08.2017 07:15 - 01.08.2017 07:30 (CEST)","6187","2925","283","2979"
"01.08.2017 07:30 - 01.08.2017 07:45 (CEST)","6997","3852","275","2870"
"01.08.2017 07:45 - 01.08.2017 08:00 (CEST)","7873","4845","268","2760"
"01.08.2017 08:00 - 01.08.2017 08:15 (CEST)","8826","5936","260","2630"
"01.08.2017 08:15 - 01.08.2017 08:30 (CEST)","9775","7104","248","2423"
"01.08.2017 08:30 - 01.08.2017 08:45 (CEST)","10812","8289","239","2284"
"01.08.2017 08:45 - 01.08.2017 09:00 (CEST)","11883","9470","229","2184"
"01.08.2017 09:00 - 01.08.2017 09:15 (CEST)","12957","10633","216","2108"
"01.08.2017 09:15 - 01.08.2017 09:30 (CEST)","14017","11748","206","2063"
"01.08.2017 09:30 - 01.08.2017 09:45 (CEST)","15090","12832","200","2058"
"01.08.2017 09:45 - 01.08.2017 10:00 (CEST)","16102","13890","195","2017"
"01.08.2017 10:00 - 01.08.2017 10:15 (CEST)","17062","14878","240","1944"
"01.08.2017 10:15 - 01.08.2017 10:30 (CEST)","17946","15791","236","1919"
"01.08.2017 10:30 - 01.08.2017 10:45 (CEST)","18783","16651","229","1903"
"01.08.2017 10:45 - 01.08.2017 11:00 (CEST)","19592","17463","221","1908"
"01.08.2017 11:00 - 01.08.2017 11:15 (CEST)","20305","18169","214","1922"
"01.08.2017 11:15 - 01.08.2017 11:30 (CEST)","20970","18783","206","1981"
"01.08.2017 11:30 - 01.08.2017 11:45 (CEST)","21596","19348","195","2053"
"01.08.2017 11:45 - 01.08.2017 12:00 (CEST)","22181","19860","188","2133"
"01.08.2017 12:00 - 01.08.2017 12:15 (CEST)","22678","20278","179","2221"
"01.08.2017 12:15 - 01.08.2017 12:30 (CEST)","23065","20590","175","2300"
"01.08.2017 12:30 - 01.08.2017 12:45 (CEST)","23357","20804","174","2379"
"01.08.2017 12:45 - 01.08.2017 13:00 (CEST)","23576","20945","171","2460"
"01.08.2017 13:00 - 01.08.2017 13:15 (CEST)","23712","21001","166","2545"
"01.08.2017 13:15 - 01.08.2017 13:30 (CEST)","23799","20999","161","2639"
"01.08.2017 13:30 - 01.08.2017 13:45 (CEST)","23828","20937","156","2735"
"01.08.2017 13:45 - 01.08.2017 14:00 (CEST)","23797","20827","153","2817"
"01.08.2017 14:00 - 01.08.2017 14:15 (CEST)","23633","20599","147","2887"
"01.08.2017 14:15 - 01.08.2017 14:30 (CEST)","23311","20243","144","2924"
"01.08.2017 14:30 - 01.08.2017 14:45 (CEST)","22907","19812","140","2955"
"01.08.2017 14:45 - 01.08.2017 15:00 (CEST)","22432","19301","134","2997"
"01.08.2017 15:00 - 01.08.2017 15:15 (CEST)","21903","18719","133","3051"
"01.08.2017 15:15 - 01.08.2017 15:30 (CEST)","21335","18063","131","3141"
"01.08.2017 15:30 - 01.08.2017 15:45 (CEST)","20686","17323","132","3231"
"01.08.2017 15:45 - 01.08.2017 16:00 (CEST)","19935","16487","131","3317"
"01.08.2017 16:00 - 01.08.2017 16:15 (CEST)","19104","15571","131","3402"
"01.08.2017 16:15 - 01.08.2017 16:30 (CEST)","18191","14592","134","3465"
"01.08.2017 16:30 - 01.08.2017 16:45 (CEST)","17256","13585","138","3533"
"01.08.2017 16:45 - 01.08.2017 17:00 (CEST)","16283","12553","138","3592"
"01.08.2017 17:00 - 01.08.2017 17:15 (CEST)","15222","11443","144","3635"
"01.08.2017 17:15 - 01.08.2017 17:30 (CEST)","14059","10268","147","3644"
"01.08.2017 17:30 - 01.08.2017 17:45 (CEST)","12889","9086","153","3650"
"01.08.2017 17:45 - 01.08.2017 18:00 (CEST)","11722","7915","156","3651"
"01.08.2017 18:00 - 01.08.2017 18:15 (CEST)","10617","6795","165","3657"
"01.08.2017 18:15 - 01.08.2017 18:30 (CEST)","9594","5755","166","3673"
"01.08.2017 18:30 - 01.08.2017 18:45 (CEST)","8630","4774","171","3685"
"01.08.2017 18:45 - 01.08.2017 19:00 (CEST)","7751","3851","178","3722"
"01.08.2017 19:00 - 01.08.2017 19:15 (CEST)","6969","3014","183","3772"
"01.08.2017 19:15 - 01.08.2017 19:30 (CEST)","6341","2301","198","3842"
"01.08.2017 19:30 - 01.08.2017 19:45 (CEST)","5825","1702","209","3914"
"01.08.2017 19:45 - 01.08.2017 20:00 (CEST)","5422","1190","225","4007"
"01.08.2017 20:00 - 01.08.2017 20:15 (CEST)","5148","790","241","4117"
"01.08.2017 20:15 - 01.08.2017 20:30 (CEST)","5026","495","259","4272"
"01.08.2017 20:30 - 01.08.2017 20:45 (CEST)","4971","254","279","4438"
"01.08.2017 20:45 - 01.08.2017 21:00 (CEST)","4988","75","299","4614"
"01.08.2017 21:00 - 01.08.2017 21:15 (CEST)","5105","12","321","4772"
"01.08.2017 21:15 - 01.08.2017 21:30 (CEST)","5331","5","342","4984"
"01.08.2017 21:30 - 01.08.2017 21:45 (CEST)","5545","2","362","5181"
"01.08.2017 21:45 - 01.08.2017 22:00 (CEST)","5767","1","382","5384"
"01.08.2017 22:00 - 01.08.2017 22:15 (CEST)","6008","0","407","5601"
"01.08.2017 22:15 - 01.08.2017 22:30 (CEST)","6193","0","441","5752"
"01.08.2017 22:30 - 01.08.2017 22:45 (CEST)","6417","0","475","5942"
"01.08.2017 22:45 - 01.08.2017 23:00 (CEST)","6660","0","505","6155"
"01.08.2017 23:00 - 01.08.2017 23:15 (CEST)","6866","0","540","6326"
"01.08.2017 23:15 - 01.08.2017 23:30 (CEST)","6972","0","580","6392"
"01.08.2017 23:30 - 01.08.2017 23:45 (CEST)","7059","0","617","6442"
"01.08.2017 23:45 - 02.08.2017 00:00 (CEST)","7147","0","656","6491"
"02.08.2017 00:00 - 02.08.2017 00:15 (CEST)","6285","0","597","5688"
"02.08.2017 00:15 - 02.08.2017 00:30 (CEST)","6230","0","613","5617"
"02.08.2017 00:30 - 02.08.2017 00:45 (CEST)","6181","0","620","5561"
"02.08.2017 00:45 - 02.08.2017 01:00 (CEST)","6123","0","611","5512"
"02.08.2017 01:00 - 02.08.2017 01:15 (CEST)","6124","0","651","5473"
"02.08.2017 01:15 - 02.08.2017 01:30 (CEST)","6129","0","685","5444"
"02.08.2017 01:30 - 02.08.2017 01:45 (CEST)","6111","0","697","5414"
"02.08.2017 01:45 - 02.08.2017 02:00 (CEST)","6078","0","693","5385"
"02.08.2017 02:00 - 02.08.2017 02:15 (CEST)","5230","0","697","4533"
"02.08.2017 02:15 - 02.08.2017 02:30 (CEST)","5259","0","713","4546"
"02.08.2017 02:30 - 02.08.2017 02:45 (CEST)","5411","0","750","4661"
"02.08.2017 02:45 - 02.08.2017 03:00 (CEST)","5593","0","779","4814"
"02.08.2017 03:00 - 02.08.2017 03:15 (CEST)","5674","0","806","4868"
"02.08.2017 03:15 - 02.08.2017 03:30 (CEST)","5650","0","839","4811"
"02.08.2017 03:30 - 02.08.2017 03:45 (CEST)","5811","0","876","4935"
"02.08.2017 03:45 - 02.08.2017 04:00 (CEST)","5926","0","961","4965"
"02.08.2017 04:00 - 02.08.2017 04:15 (CEST)","5949","0","1003","4946"
"02.08.2017 04:15 - 02.08.2017 04:30 (CEST)","5948","0","1041","4907"
"02.08.2017 04:30 - 02.08.2017 04:45 (CEST)","5940","0","1082","4858"
"02.08.2017 04:45 - 02.08.2017 05:00 (CEST)","5841","0","1124","4717"
"02.08.2017 05:00 - 02.08.2017 05:15 (CEST)","5749","1","1163","4585"
"02.08.2017 05:15 - 02.08.2017 05:30 (CEST)","5678","4","1189","4485"
"02.08.2017 05:30 - 02.08.2017 05:45 (CEST)","5594","20","1210","4364"
"02.08.2017 05:45 - 02.08.2017 06:00 (CEST)","5613","77","1227","4309"
"02.08.2017 06:00 - 02.08.2017 06:15 (CEST)","5714","218","1246","4250"
"02.08.2017 06:15 - 02.08.2017 06:30 (CEST)","5971","469","1263","4239"
"02.08.2017 06:30 - 02.08.2017 06:45 (CEST)","6244","825","1272","4147"
"02.08.2017 06:45 - 02.08.2017 07:00 (CEST)","6713","1341","1286","4086"
"02.08.2017 07:00 - 02.08.2017 07:15 (CEST)","7328","2008","1298","4022"
"02.08.2017 07:15 - 02.08.2017 07:30 (CEST)","8031","2788","1294","3949"
"02.08.2017 07:30 - 02.08.2017 07:45 (CEST)","8813","3657","1282","3874"
"02.08.2017 07:45 - 02.08.2017 08:00 (CEST)","9605","4595","1273","3737"
"02.08.2017 08:00 - 02.08.2017 08:15 (CEST)","10495","5634","1252","3609"
"02.08.2017 08:15 - 02.08.2017 08:30 (CEST)","11487","6771","1244","3472"
"02.08.2017 08:30 - 02.08.2017 08:45 (CEST)","12482","7949","1239","3294"
"02.08.2017 08:45 - 02.08.2017 09:00 (CEST)","13451","9130","1234","3087"
"02.08.2017 09:00 - 02.08.2017 09:15 (CEST)","14443","10293","1224","2926"
"02.08.2017 09:15 - 02.08.2017 09:30 (CEST)","15459","11423","1203","2833"
"02.08.2017 09:30 - 02.08.2017 09:45 (CEST)","16484","12528","1180","2776"
"02.08.2017 09:45 - 02.08.2017 10:00 (CEST)","17530","13612","1159","2759"
"02.08.2017 10:00 - 02.08.2017 10:15 (CEST)","18923","14630","1240","3053"
"02.08.2017 10:15 - 02.08.2017 10:30 (CEST)","20013","15602","1239","3172"
"02.08.2017 10:30 - 02.08.2017 10:45 (CEST)","21039","16511","1237","3291"
"02.08.2017 10:45 - 02.08.2017 11:00 (CEST)","22014","17377","1234","3403"
"02.08.2017 11:00 - 02.08.2017 11:15 (CEST)","22881","18136","1232","3513"
"02.08.2017 11:15 - 02.08.2017 11:30 (CEST)","23659","18802","1234","3623"
"02.08.2017 11:30 - 02.08.2017 11:45 (CEST)","24382","19405","1239","3738"
"02.08.2017 11:45 - 02.08.2017 12:00 (CEST)","25025","19950","1244","3831"
"02.08.2017 12:00 - 02.08.2017 12:15 (CEST)","25561","20394","1242","3925"
"02.08.2017 12:15 - 02.08.2017 12:30 (CEST)","25991","20731","1239","4021"
"02.08.2017 12:30 - 02.08.2017 12:45 (CEST)","26321","20960","1237","4124"
"02.08.2017 12:45 - 02.08.2017 13:00 (CEST)","26545","21073","1232","4240"
"02.08.2017 13:00 - 02.08.2017 13:15 (CEST)","26704","21118","1229","4357"
"02.08.2017 13:15 - 02.08.2017 13:30 (CEST)","26760","21089","1220","4451"
"02.08.2017 13:30 - 02.08.2017 13:45 (CEST)","26761","21007","1215","4539"
"02.08.2017 13:45 - 02.08.2017 14:00 (CEST)","26704","20878","1212","4614"
"02.08.2017 14:00 - 02.08.2017 14:15 (CEST)","26534","20646","1207","4681"
"02.08.2017 14:15 - 02.08.2017 14:30 (CEST)","26224","20331","1191","4702"
"02.08.2017 14:30 - 02.08.2017 14:45 (CEST)","25861","19961","1174","4726"
"02.08.2017 14:45 - 02.08.2017 15:00 (CEST)","25409","19516","1157","4736"
"02.08.2017 15:00 - 02.08.2017 15:15 (CEST)","24842","18990","1139","4713"
"02.08.2017 15:15 - 02.08.2017 15:30 (CEST)","24145","18374","1116","4655"
"02.08.2017 15:30 - 02.08.2017 15:45 (CEST)","23372","17682","1090","4600"
"02.08.2017 15:45 - 02.08.2017 16:00 (CEST)","22541","16928","1072","4541"
"02.08.2017 16:00 - 02.08.2017 16:15 (CEST)","21602","16111","1049","4442"
"02.08.2017 16:15 - 02.08.2017 16:30 (CEST)","20489","15222","1024","4243"
"02.08.2017 16:30 - 02.08.2017 16:45 (CEST)","19320","14280","996","4044"
"02.08.2017 16:45 - 02.08.2017 17:00 (CEST)","18090","13294","971","3825"
"02.08.2017 17:00 - 02.08.2017 17:15 (CEST)","16764","12229","948","3587"
"02.08.2017 17:15 - 02.08.2017 17:30 (CEST)","15343","11113","909","3321"
"02.08.2017 17:30 - 02.08.2017 17:45 (CEST)","13910","9984","875","3051"
"02.08.2017 17:45 - 02.08.2017 18:00 (CEST)","12462","8836","833","2793"
"02.08.2017 18:00 - 02.08.2017 18:15 (CEST)","11035","7688","800","2547"
"02.08.2017 18:15 - 02.08.2017 18:30 (CEST)","9650","6566","771","2313"
