"MTU (CET)","Generation - Sum [MW] (D) / BZN|DE-AT-LU","Generation - Solar  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Offshore  [MW] (D) / BZN|DE-AT-LU","Generation - Wind Onshore  [MW] (D) / BZN|DE-AT-LU"
"08.08.2016 20:00 - 08.08.2016 20:15 (CEST)","14439","778","2588","11073"
"08.08.2016 20:15 - 08.08.2016 20:30 (CEST)","13602","418","2544","10640"
"08.08.2016 20:30 - 08.08.2016 20:45 (CEST)","12875","183","2502","10190"
"08.08.2016 20:45 - 08.08.2016 21:00 (CEST)","12251","50","2456","9745"
"08.08.2016 21:00 - 08.08.2016 21:15 (CEST)","11903","11","2488","9404"
"08.08.2016 21:15 - 08.08.2016 21:30 (CEST)","11512","1","2457","9054"
"08.08.2016 21:30 - 08.08.2016 21:45 (CEST)","11128","1","2424","8703"
"08.08.2016 21:45 - 08.08.2016 22:00 (CEST)","10741","0","2386","8355"
"08.08.2016 22:00 - 08.08.2016 22:15 (CEST)","10376","0","2351","8025"
"08.08.2016 22:15 - 08.08.2016 22:30 (CEST)","10088","0","2330","7758"
"08.08.2016 22:30 - 08.08.2016 22:45 (CEST)","9806","0","2305","7501"
"08.08.2016 22:45 - 08.08.2016 23:00 (CEST)","9506","0","2282","7224"
"08.08.2016 23:00 - 08.08.2016 23:15 (CEST)","9216","0","2270","6946"
"08.08.2016 23:15 - 08.08.2016 23:30 (CEST)","9081","0","2263","6818"
"08.08.2016 23:30 - 08.08.2016 23:45 (CEST)","8947","0","2260","6687"
"08.08.2016 23:45 - 09.08.2016 00:00 (CEST)","8816","0","2259","6557"
"09.08.2016 00:00 - 09.08.2016 00:15 (CEST)","8709","0","2002","6707"
"09.08.2016 00:15 - 09.08.2016 00:30 (CEST)","8601","0","2000","6601"
"09.08.2016 00:30 - 09.08.2016 00:45 (CEST)","8490","0","1998","6492"
"09.08.2016 00:45 - 09.08.2016 01:00 (CEST)","8399","0","2000","6399"
"09.08.2016 01:00 - 09.08.2016 01:15 (CEST)","8311","0","2000","6311"
"09.08.2016 01:15 - 09.08.2016 01:30 (CEST)","8218","0","2013","6205"
"09.08.2016 01:30 - 09.08.2016 01:45 (CEST)","8128","0","2027","6101"
"09.08.2016 01:45 - 09.08.2016 02:00 (CEST)","8025","0","2037","5988"
"09.08.2016 02:00 - 09.08.2016 02:15 (CEST)","6670","0","2039","4631"
"09.08.2016 02:15 - 09.08.2016 02:30 (CEST)","6599","0","2037","4562"
"09.08.2016 02:30 - 09.08.2016 02:45 (CEST)","6703","0","2034","4669"
"09.08.2016 02:45 - 09.08.2016 03:00 (CEST)","6572","0","2024","4548"
"09.08.2016 03:00 - 09.08.2016 03:15 (CEST)","6465","0","2031","4434"
"09.08.2016 03:15 - 09.08.2016 03:30 (CEST)","6382","0","2028","4354"
"09.08.2016 03:30 - 09.08.2016 03:45 (CEST)","6306","0","2025","4281"
"09.08.2016 03:45 - 09.08.2016 04:00 (CEST)","6230","0","2024","4206"
"09.08.2016 04:00 - 09.08.2016 04:15 (CEST)","6147","0","1884","4263"
"09.08.2016 04:15 - 09.08.2016 04:30 (CEST)","6083","0","1883","4200"
"09.08.2016 04:30 - 09.08.2016 04:45 (CEST)","6014","0","1887","4127"
"09.08.2016 04:45 - 09.08.2016 05:00 (CEST)","5947","0","1887","4060"
"09.08.2016 05:00 - 09.08.2016 05:15 (CEST)","5889","0","1892","3997"
"09.08.2016 05:15 - 09.08.2016 05:30 (CEST)","5882","1","1908","3973"
"09.08.2016 05:30 - 09.08.2016 05:45 (CEST)","5883","10","1928","3945"
"09.08.2016 05:45 - 09.08.2016 06:00 (CEST)","5896","34","1949","3913"
"09.08.2016 06:00 - 09.08.2016 06:15 (CEST)","5965","114","1969","3882"
"09.08.2016 06:15 - 09.08.2016 06:30 (CEST)","6103","251","1993","3859"
"09.08.2016 06:30 - 09.08.2016 06:45 (CEST)","6343","489","2014","3840"
"09.08.2016 06:45 - 09.08.2016 07:00 (CEST)","6648","792","2033","3823"
"09.08.2016 07:00 - 09.08.2016 07:15 (CEST)","7052","1192","2056","3804"
"09.08.2016 07:15 - 09.08.2016 07:30 (CEST)","7486","1660","2078","3748"
"09.08.2016 07:30 - 09.08.2016 07:45 (CEST)","8003","2205","2098","3700"
"09.08.2016 07:45 - 09.08.2016 08:00 (CEST)","8539","2776","2107","3656"
"09.08.2016 08:00 - 09.08.2016 08:15 (CEST)","9189","3386","2130","3673"
"09.08.2016 08:15 - 09.08.2016 08:30 (CEST)","9908","4037","2157","3714"
"09.08.2016 08:30 - 09.08.2016 08:45 (CEST)","10664","4725","2186","3753"
"09.08.2016 08:45 - 09.08.2016 09:00 (CEST)","11435","5427","2213","3795"
"09.08.2016 09:00 - 09.08.2016 09:15 (CEST)","12235","6140","2239","3856"
"09.08.2016 09:15 - 09.08.2016 09:30 (CEST)","13107","6862","2255","3990"
"09.08.2016 09:30 - 09.08.2016 09:45 (CEST)","13953","7556","2263","4134"
"09.08.2016 09:45 - 09.08.2016 10:00 (CEST)","14775","8228","2272","4275"
"09.08.2016 10:00 - 09.08.2016 10:15 (CEST)","15570","8875","2295","4400"
"09.08.2016 10:15 - 09.08.2016 10:30 (CEST)","16353","9505","2318","4530"
"09.08.2016 10:30 - 09.08.2016 10:45 (CEST)","17104","10108","2350","4646"
"09.08.2016 10:45 - 09.08.2016 11:00 (CEST)","17823","10682","2370","4771"
"09.08.2016 11:00 - 09.08.2016 11:15 (CEST)","18480","11197","2400","4883"
"09.08.2016 11:15 - 09.08.2016 11:30 (CEST)","19139","11651","2443","5045"
"09.08.2016 11:30 - 09.08.2016 11:45 (CEST)","19782","12082","2482","5218"
"09.08.2016 11:45 - 09.08.2016 12:00 (CEST)","20395","12478","2522","5395"
"09.08.2016 12:00 - 09.08.2016 12:15 (CEST)","20946","12813","2558","5575"
"09.08.2016 12:15 - 09.08.2016 12:30 (CEST)","21473","13078","2593","5802"
"09.08.2016 12:30 - 09.08.2016 12:45 (CEST)","21932","13268","2635","6029"
"09.08.2016 12:45 - 09.08.2016 13:00 (CEST)","22317","13383","2679","6255"
"09.08.2016 13:00 - 09.08.2016 13:15 (CEST)","22631","13448","2712","6471"
"09.08.2016 13:15 - 09.08.2016 13:30 (CEST)","22870","13467","2748","6655"
"09.08.2016 13:30 - 09.08.2016 13:45 (CEST)","23083","13450","2776","6857"
"09.08.2016 13:45 - 09.08.2016 14:00 (CEST)","23267","13401","2804","7062"
"09.08.2016 14:00 - 09.08.2016 14:15 (CEST)","23425","13308","2837","7280"
"09.08.2016 14:15 - 09.08.2016 14:30 (CEST)","23498","13182","2855","7461"
"09.08.2016 14:30 - 09.08.2016 14:45 (CEST)","23531","13013","2879","7639"
"09.08.2016 14:45 - 09.08.2016 15:00 (CEST)","23519","12797","2900","7822"
"09.08.2016 15:00 - 09.08.2016 15:15 (CEST)","23526","12507","2923","8096"
"09.08.2016 15:15 - 09.08.2016 15:30 (CEST)","23362","12139","2931","8292"
"09.08.2016 15:30 - 09.08.2016 15:45 (CEST)","23132","11710","2943","8479"
"09.08.2016 15:45 - 09.08.2016 16:00 (CEST)","22874","11243","2951","8680"
"09.08.2016 16:00 - 09.08.2016 16:15 (CEST)","22595","10747","2961","8887"
"09.08.2016 16:15 - 09.08.2016 16:30 (CEST)","22276","10214","2961","9101"
"09.08.2016 16:30 - 09.08.2016 16:45 (CEST)","21951","9636","2968","9347"
"09.08.2016 16:45 - 09.08.2016 17:00 (CEST)","21535","9029","2972","9534"
"09.08.2016 17:00 - 09.08.2016 17:15 (CEST)","21030","8371","2977","9682"
"09.08.2016 17:15 - 09.08.2016 17:30 (CEST)","20301","7678","2985","9638"
"09.08.2016 17:30 - 09.08.2016 17:45 (CEST)","19547","6960","2994","9593"
"09.08.2016 17:45 - 09.08.2016 18:00 (CEST)","18758","6217","3004","9537"
"09.08.2016 18:00 - 09.08.2016 18:15 (CEST)","17975","5462","3015","9498"
"09.08.2016 18:15 - 09.08.2016 18:30 (CEST)","17141","4709","3011","9421"
"09.08.2016 18:30 - 09.08.2016 18:45 (CEST)","16315","3960","3005","9350"
"09.08.2016 18:45 - 09.08.2016 19:00 (CEST)","15523","3230","3003","9290"
"09.08.2016 19:00 - 09.08.2016 19:15 (CEST)","14811","2556","2998","9257"
"09.08.2016 19:15 - 09.08.2016 19:30 (CEST)","14095","1961","2988","9146"
"09.08.2016 19:30 - 09.08.2016 19:45 (CEST)","13449","1439","2978","9032"
"09.08.2016 19:45 - 09.08.2016 20:00 (CEST)","12768","965","2972","8831"
"09.08.2016 20:00 - 09.08.2016 20:15 (CEST)","12177","589","2953","8635"
"09.08.2016 20:15 - 09.08.2016 20:30 (CEST)","11668","306","2930","8432"
"09.08.2016 20:30 - 09.08.2016 20:45 (CEST)","11268","134","2910","8224"
"09.08.2016 20:45 - 09.08.2016 21:00 (CEST)","10950","39","2885","8026"
"09.08.2016 21:00 - 09.08.2016 21:15 (CEST)","10721","8","2856","7857"
"09.08.2016 21:15 - 09.08.2016 21:30 (CEST)","10513","1","2816","7696"
"09.08.2016 21:30 - 09.08.2016 21:45 (CEST)","10288","1","2777","7510"
"09.08.2016 21:45 - 09.08.2016 22:00 (CEST)","10066","0","2732","7334"
"09.08.2016 22:00 - 09.08.2016 22:15 (CEST)","9867","0","2694","7173"
"09.08.2016 22:15 - 09.08.2016 22:30 (CEST)","9729","0","2662","7067"
"09.08.2016 22:30 - 09.08.2016 22:45 (CEST)","9592","0","2630","6962"
"09.08.2016 22:45 - 09.08.2016 23:00 (CEST)","9479","0","2598","6881"
"09.08.2016 23:00 - 09.08.2016 23:15 (CEST)","9365","0","2576","6789"
"09.08.2016 23:15 - 09.08.2016 23:30 (CEST)","9359","0","2553","6806"
"09.08.2016 23:30 - 09.08.2016 23:45 (CEST)","9355","0","2527","6828"
"09.08.2016 23:45 - 10.08.2016 00:00 (CEST)","9342","0","2504","6838"
"10.08.2016 00:00 - 10.08.2016 00:15 (CEST)","8933","0","2507","6426"
"10.08.2016 00:15 - 10.08.2016 00:30 (CEST)","8894","0","2504","6390"
"10.08.2016 00:30 - 10.08.2016 00:45 (CEST)","8841","0","2498","6343"
"10.08.2016 00:45 - 10.08.2016 01:00 (CEST)","8809","0","2495","6314"
"10.08.2016 01:00 - 10.08.2016 01:15 (CEST)","8796","0","2494","6302"
"10.08.2016 01:15 - 10.08.2016 01:30 (CEST)","8816","0","2503","6313"
"10.08.2016 01:30 - 10.08.2016 01:45 (CEST)","8834","0","2511","6323"
"10.08.2016 01:45 - 10.08.2016 02:00 (CEST)","8836","0","2516","6320"
"10.08.2016 02:00 - 10.08.2016 02:15 (CEST)","7470","0","2528","4942"
"10.08.2016 02:15 - 10.08.2016 02:30 (CEST)","7475","0","2540","4935"
"10.08.2016 02:30 - 10.08.2016 02:45 (CEST)","7458","0","2554","4904"
"10.08.2016 02:45 - 10.08.2016 03:00 (CEST)","7446","0","2565","4881"
"10.08.2016 03:00 - 10.08.2016 03:15 (CEST)","7450","0","2583","4867"
"10.08.2016 03:15 - 10.08.2016 03:30 (CEST)","7464","0","2594","4870"
"10.08.2016 03:30 - 10.08.2016 03:45 (CEST)","7476","0","2607","4869"
"10.08.2016 03:45 - 10.08.2016 04:00 (CEST)","7488","0","2614","4874"
"10.08.2016 04:00 - 10.08.2016 04:15 (CEST)","7503","0","2410","5093"
"10.08.2016 04:15 - 10.08.2016 04:30 (CEST)","7543","0","2435","5108"
"10.08.2016 04:30 - 10.08.2016 04:45 (CEST)","7581","0","2464","5117"
"10.08.2016 04:45 - 10.08.2016 05:00 (CEST)","7623","0","2492","5131"
"10.08.2016 05:00 - 10.08.2016 05:15 (CEST)","7655","1","2514","5140"
"10.08.2016 05:15 - 10.08.2016 05:30 (CEST)","7637","1","2516","5120"
"10.08.2016 05:30 - 10.08.2016 05:45 (CEST)","7626","13","2514","5099"
"10.08.2016 05:45 - 10.08.2016 06:00 (CEST)","7626","41","2510","5075"
"10.08.2016 06:00 - 10.08.2016 06:15 (CEST)","7693","134","2511","5048"
"10.08.2016 06:15 - 10.08.2016 06:30 (CEST)","7799","299","2507","4993"
"10.08.2016 06:30 - 10.08.2016 06:45 (CEST)","8061","619","2500","4942"
"10.08.2016 06:45 - 10.08.2016 07:00 (CEST)","8425","1041","2493","4891"
"10.08.2016 07:00 - 10.08.2016 07:15 (CEST)","8930","1601","2480","4849"
"10.08.2016 07:15 - 10.08.2016 07:30 (CEST)","9583","2264","2463","4856"
"10.08.2016 07:30 - 10.08.2016 07:45 (CEST)","10341","3019","2450","4872"
"10.08.2016 07:45 - 10.08.2016 08:00 (CEST)","11140","3808","2433","4899"
"10.08.2016 08:00 - 10.08.2016 08:15 (CEST)","12229","4653","2418","5158"
"10.08.2016 08:15 - 10.08.2016 08:30 (CEST)","13241","5574","2440","5227"
"10.08.2016 08:30 - 10.08.2016 08:45 (CEST)","14302","6546","2468","5288"
"10.08.2016 08:45 - 10.08.2016 09:00 (CEST)","15368","7529","2492","5347"
"10.08.2016 09:00 - 10.08.2016 09:15 (CEST)","16455","8519","2512","5424"
"10.08.2016 09:15 - 10.08.2016 09:30 (CEST)","17558","9504","2497","5557"
"10.08.2016 09:30 - 10.08.2016 09:45 (CEST)","18642","10469","2476","5697"
"10.08.2016 09:45 - 10.08.2016 10:00 (CEST)","19686","11403","2458","5825"
"10.08.2016 10:00 - 10.08.2016 10:15 (CEST)","20670","12285","2443","5942"
"10.08.2016 10:15 - 10.08.2016 10:30 (CEST)","21656","13114","2455","6087"
"10.08.2016 10:30 - 10.08.2016 10:45 (CEST)","22612","13907","2475","6230"
"10.08.2016 10:45 - 10.08.2016 11:00 (CEST)","23530","14658","2496","6376"
"10.08.2016 11:00 - 10.08.2016 11:15 (CEST)","24372","15341","2509","6522"
"10.08.2016 11:15 - 10.08.2016 11:30 (CEST)","25073","15956","2509","6608"
"10.08.2016 11:30 - 10.08.2016 11:45 (CEST)","25714","16515","2499","6700"
"10.08.2016 11:45 - 10.08.2016 12:00 (CEST)","26294","17026","2488","6780"
"10.08.2016 12:00 - 10.08.2016 12:15 (CEST)","26840","17467","2491","6882"
"10.08.2016 12:15 - 10.08.2016 12:30 (CEST)","27313","17847","2488","6978"
"10.08.2016 12:30 - 10.08.2016 12:45 (CEST)","27696","18138","2494","7064"
"10.08.2016 12:45 - 10.08.2016 13:00 (CEST)","28000","18336","2498","7166"
"10.08.2016 13:00 - 10.08.2016 13:15 (CEST)","28229","18460","2494","7275"
"10.08.2016 13:15 - 10.08.2016 13:30 (CEST)","28319","18501","2457","7361"
"10.08.2016 13:30 - 10.08.2016 13:45 (CEST)","28367","18494","2414","7459"
"10.08.2016 13:45 - 10.08.2016 14:00 (CEST)","28375","18446","2366","7563"
"10.08.2016 14:00 - 10.08.2016 14:15 (CEST)","28280","18301","2332","7647"
"10.08.2016 14:15 - 10.08.2016 14:30 (CEST)","28156","18047","2369","7740"
"10.08.2016 14:30 - 10.08.2016 14:45 (CEST)","27952","17710","2412","7830"
"10.08.2016 14:45 - 10.08.2016 15:00 (CEST)","27657","17286","2453","7918"
"10.08.2016 15:00 - 10.08.2016 15:15 (CEST)","27348","16800","2493","8055"
"10.08.2016 15:15 - 10.08.2016 15:30 (CEST)","26846","16230","2493","8123"
"10.08.2016 15:30 - 10.08.2016 15:45 (CEST)","26287","15611","2495","8181"
"10.08.2016 15:45 - 10.08.2016 16:00 (CEST)","25673","14935","2493","8245"
"10.08.2016 16:00 - 10.08.2016 16:15 (CEST)","24994","14206","2492","8296"
"10.08.2016 16:15 - 10.08.2016 16:30 (CEST)","24197","13408","2484","8305"
"10.08.2016 16:30 - 10.08.2016 16:45 (CEST)","23333","12552","2472","8309"
"10.08.2016 16:45 - 10.08.2016 17:00 (CEST)","22441","11666","2461","8314"
"10.08.2016 17:00 - 10.08.2016 17:15 (CEST)","21473","10728","2449","8296"
"10.08.2016 17:15 - 10.08.2016 17:30 (CEST)","20384","9756","2459","8169"
"10.08.2016 17:30 - 10.08.2016 17:45 (CEST)","19283","8768","2476","8039"
"10.08.2016 17:45 - 10.08.2016 18:00 (CEST)","18166","7768","2488","7910"
"10.08.2016 18:00 - 10.08.2016 18:15 (CEST)","17057","6774","2495","7788"
"10.08.2016 18:15 - 10.08.2016 18:30 (CEST)","15867","5802","2484","7581"
"10.08.2016 18:30 - 10.08.2016 18:45 (CEST)","14700","4853","2473","7374"
"10.08.2016 18:45 - 10.08.2016 19:00 (CEST)","13568","3937","2457","7174"
"10.08.2016 19:00 - 10.08.2016 19:15 (CEST)","12511","3092","2433","6986"
"10.08.2016 19:15 - 10.08.2016 19:30 (CEST)","11526","2357","2417","6752"
"10.08.2016 19:30 - 10.08.2016 19:45 (CEST)","10630","1714","2392","6524"
"10.08.2016 19:45 - 10.08.2016 20:00 (CEST)","9788","1135","2369","6284"
"10.08.2016 20:00 - 10.08.2016 20:15 (CEST)","9076","683","2338","6055"
"10.08.2016 20:15 - 10.08.2016 20:30 (CEST)","8581","348","2291","5942"
"10.08.2016 20:30 - 10.08.2016 20:45 (CEST)","8226","151","2243","5832"
"10.08.2016 20:45 - 10.08.2016 21:00 (CEST)","7964","44","2201","5719"
"10.08.2016 21:00 - 10.08.2016 21:15 (CEST)","7775","10","2151","5614"
"10.08.2016 21:15 - 10.08.2016 21:30 (CEST)","7720","1","2105","5614"
"10.08.2016 21:30 - 10.08.2016 21:45 (CEST)","7671","1","2056","5614"
"10.08.2016 21:45 - 10.08.2016 22:00 (CEST)","7620","0","2005","5615"
"10.08.2016 22:00 - 10.08.2016 22:15 (CEST)","7584","0","1955","5629"
"10.08.2016 22:15 - 10.08.2016 22:30 (CEST)","7501","0","1895","5606"
"10.08.2016 22:30 - 10.08.2016 22:45 (CEST)","7420","0","1836","5584"
"10.08.2016 22:45 - 10.08.2016 23:00 (CEST)","7348","0","1774","5574"
"10.08.2016 23:00 - 10.08.2016 23:15 (CEST)","7290","0","1710","5580"
"10.08.2016 23:15 - 10.08.2016 23:30 (CEST)","7291","0","1662","5629"
"10.08.2016 23:30 - 10.08.2016 23:45 (CEST)","7287","0","1609","5678"
"10.08.2016 23:45 - 11.08.2016 00:00 (CEST)","7291","0","1558","5733"
"11.08.2016 00:00 - 11.08.2016 00:15 (CEST)","7518","0","1418","6100"
"11.08.2016 00:15 - 11.08.2016 00:30 (CEST)","7545","0","1400","6145"
"11.08.2016 00:30 - 11.08.2016 00:45 (CEST)","7564","0","1378","6186"
"11.08.2016 00:45 - 11.08.2016 01:00 (CEST)","7588","0","1354","6234"
"11.08.2016 01:00 - 11.08.2016 01:15 (CEST)","7612","0","1338","6274"
"11.08.2016 01:15 - 11.08.2016 01:30 (CEST)","7640","0","1325","6315"
"11.08.2016 01:30 - 11.08.2016 01:45 (CEST)","7668","0","1309","6359"
"11.08.2016 01:45 - 11.08.2016 02:00 (CEST)","7699","0","1299","6400"
"11.08.2016 02:00 - 11.08.2016 02:15 (CEST)","7975","0","1292","6683"
"11.08.2016 02:15 - 11.08.2016 02:30 (CEST)","7699","0","1287","6412"
"11.08.2016 02:30 - 11.08.2016 02:45 (CEST)","7535","0","1281","6254"
"11.08.2016 02:45 - 11.08.2016 03:00 (CEST)","7493","0","1274","6219"
"11.08.2016 03:00 - 11.08.2016 03:15 (CEST)","7408","0","1268","6140"
"11.08.2016 03:15 - 11.08.2016 03:30 (CEST)","7411","0","1273","6138"
"11.08.2016 03:30 - 11.08.2016 03:45 (CEST)","7416","0","1271","6145"
"11.08.2016 03:45 - 11.08.2016 04:00 (CEST)","7419","0","1271","6148"
"11.08.2016 04:00 - 11.08.2016 04:15 (CEST)","7406","0","1367","6039"
"11.08.2016 04:15 - 11.08.2016 04:30 (CEST)","7390","0","1369","6021"
"11.08.2016 04:30 - 11.08.2016 04:45 (CEST)","7373","0","1374","5999"
"11.08.2016 04:45 - 11.08.2016 05:00 (CEST)","7342","0","1382","5960"
"11.08.2016 05:00 - 11.08.2016 05:15 (CEST)","7306","1","1383","5922"
"11.08.2016 05:15 - 11.08.2016 05:30 (CEST)","7246","2","1368","5876"
"11.08.2016 05:30 - 11.08.2016 05:45 (CEST)","7198","16","1348","5834"
"11.08.2016 05:45 - 11.08.2016 06:00 (CEST)","7173","47","1326","5800"
"11.08.2016 06:00 - 11.08.2016 06:15 (CEST)","7221","161","1309","5751"
"11.08.2016 06:15 - 11.08.2016 06:30 (CEST)","7309","368","1280","5661"
"11.08.2016 06:30 - 11.08.2016 06:45 (CEST)","7606","777","1244","5585"
"11.08.2016 06:45 - 11.08.2016 07:00 (CEST)","8060","1339","1208","5513"
"11.08.2016 07:00 - 11.08.2016 07:15 (CEST)","8725","2114","1191","5420"
"11.08.2016 07:15 - 11.08.2016 07:30 (CEST)","9552","3049","1195","5308"
"11.08.2016 07:30 - 11.08.2016 07:45 (CEST)","10524","4143","1168","5213"
"11.08.2016 07:45 - 11.08.2016 08:00 (CEST)","11571","5308","1153","5110"
"11.08.2016 08:00 - 11.08.2016 08:15 (CEST)","12977","6562","1161","5254"
"11.08.2016 08:15 - 11.08.2016 08:30 (CEST)","14404","7913","1203","5288"
"11.08.2016 08:30 - 11.08.2016 08:45 (CEST)","15889","9320","1249","5320"
"11.08.2016 08:45 - 11.08.2016 09:00 (CEST)","17375","10733","1310","5332"
"11.08.2016 09:00 - 11.08.2016 09:15 (CEST)","18857","12134","1391","5332"
"11.08.2016 09:15 - 11.08.2016 09:30 (CEST)","20452","13494","1484","5474"
"11.08.2016 09:30 - 11.08.2016 09:45 (CEST)","21935","14743","1561","5631"
"11.08.2016 09:45 - 11.08.2016 10:00 (CEST)","23306","15867","1638","5801"
"11.08.2016 10:00 - 11.08.2016 10:15 (CEST)","24506","16815","1728","5963"
"11.08.2016 10:15 - 11.08.2016 10:30 (CEST)","25603","17616","1838","6149"
"11.08.2016 10:30 - 11.08.2016 10:45 (CEST)","26594","18304","1935","6355"
"11.08.2016 10:45 - 11.08.2016 11:00 (CEST)","27484","18885","2030","6569"
"11.08.2016 11:00 - 11.08.2016 11:15 (CEST)","28229","19326","2115","6788"
"11.08.2016 11:15 - 11.08.2016 11:30 (CEST)","28838","19637","2175","7026"
"11.08.2016 11:30 - 11.08.2016 11:45 (CEST)","29399","19892","2247","7260"
"11.08.2016 11:45 - 11.08.2016 12:00 (CEST)","29865","20068","2327","7470"
"11.08.2016 12:00 - 11.08.2016 12:15 (CEST)","30256","20185","2368","7703"
"11.08.2016 12:15 - 11.08.2016 12:30 (CEST)","30527","20244","2362","7921"
"11.08.2016 12:30 - 11.08.2016 12:45 (CEST)","30742","20249","2356","8137"
"11.08.2016 12:45 - 11.08.2016 13:00 (CEST)","30880","20184","2354","8342"
"11.08.2016 13:00 - 11.08.2016 13:15 (CEST)","30893","20007","2352","8534"
"11.08.2016 13:15 - 11.08.2016 13:30 (CEST)","30828","19740","2337","8751"
"11.08.2016 13:30 - 11.08.2016 13:45 (CEST)","30739","19437","2322","8980"
"11.08.2016 13:45 - 11.08.2016 14:00 (CEST)","30603","19081","2301","9221"
"11.08.2016 14:00 - 11.08.2016 14:15 (CEST)","30381","18629","2264","9488"
"11.08.2016 14:15 - 11.08.2016 14:30 (CEST)","29934","18092","2207","9635"
"11.08.2016 14:30 - 11.08.2016 14:45 (CEST)","29448","17511","2150","9787"
"11.08.2016 14:45 - 11.08.2016 15:00 (CEST)","28897","16870","2080","9947"
"11.08.2016 15:00 - 11.08.2016 15:15 (CEST)","28360","16183","2004","10173"
"11.08.2016 15:15 - 11.08.2016 15:30 (CEST)","27680","15445","1931","10304"
"11.08.2016 15:30 - 11.08.2016 15:45 (CEST)","26939","14646","1860","10433"
"11.08.2016 15:45 - 11.08.2016 16:00 (CEST)","26182","13829","1785","10568"
"11.08.2016 16:00 - 11.08.2016 16:15 (CEST)","25347","12963","1727","10657"
"11.08.2016 16:15 - 11.08.2016 16:30 (CEST)","24366","12056","1647","10663"
"11.08.2016 16:30 - 11.08.2016 16:45 (CEST)","23355","11121","1561","10673"
"11.08.2016 16:45 - 11.08.2016 17:00 (CEST)","22314","10171","1479","10664"
"11.08.2016 17:00 - 11.08.2016 17:15 (CEST)","21229","9201","1410","10618"
"11.08.2016 17:15 - 11.08.2016 17:30 (CEST)","20057","8225","1376","10456"
"11.08.2016 17:30 - 11.08.2016 17:45 (CEST)","18886","7250","1342","10294"
"11.08.2016 17:45 - 11.08.2016 18:00 (CEST)","17720","6281","1309","10130"
"11.08.2016 18:00 - 11.08.2016 18:15 (CEST)","16585","5346","1280","9959"
"11.08.2016 18:15 - 11.08.2016 18:30 (CEST)","15523","4468","1261","9794"
"11.08.2016 18:30 - 11.08.2016 18:45 (CEST)","14509","3637","1243","9629"
"11.08.2016 18:45 - 11.08.2016 19:00 (CEST)","13552","2864","1219","9469"
"11.08.2016 19:00 - 11.08.2016 19:15 (CEST)","12704","2183","1204","9317"
"11.08.2016 19:15 - 11.08.2016 19:30 (CEST)","11950","1608","1187","9155"
"11.08.2016 19:30 - 11.08.2016 19:45 (CEST)","11299","1138","1166","8995"
"11.08.2016 19:45 - 11.08.2016 20:00 (CEST)","10718","730","1145","8843"
"11.08.2016 20:00 - 11.08.2016 20:15 (CEST)","10256","422","1118","8716"
"11.08.2016 20:15 - 11.08.2016 20:30 (CEST)","9911","196","1099","8616"
"11.08.2016 20:30 - 11.08.2016 20:45 (CEST)","9669","75","1081","8513"
"11.08.2016 20:45 - 11.08.2016 21:00 (CEST)","9489","18","1069","8402"
"11.08.2016 21:00 - 11.08.2016 21:15 (CEST)","9373","3","1061","8309"
"11.08.2016 21:15 - 11.08.2016 21:30 (CEST)","9337","1","1049","8287"
"11.08.2016 21:30 - 11.08.2016 21:45 (CEST)","9301","1","1036","8264"
"11.08.2016 21:45 - 11.08.2016 22:00 (CEST)","9261","0","1024","8237"
"11.08.2016 22:00 - 11.08.2016 22:15 (CEST)","9253","0","1025","8228"
"11.08.2016 22:15 - 11.08.2016 22:30 (CEST)","9322","0","1024","8298"
"11.08.2016 22:30 - 11.08.2016 22:45 (CEST)","9391","0","1020","8371"
